scenario,car_id,arrival_time,wait_time,departure_time
Early Merge,139,255.75231553538362,28.858476106018827,286.369167191331
Early Merge,140,262.887911811967,23.597491673721493,288.18680329875673
Early Merge,141,269.4519315410498,18.837291397961906,289.9713499876229
Early Merge,142,270.0320541310342,20.103328548016236,292.10530309845467
Early Merge,143,271.4073726879619,20.731671011844924,294.0104467969999
Early Merge,144,272.12323360812,21.927374206121556,295.71202589518947
Early Merge,145,272.79373296088215,23.31408279996657,298.0877357359354
Early Merge,146,272.8689019164132,25.80301616137507,300.5333779819636
Early Merge,147,274.7498860583784,25.876952361080214,302.5894108432264
Early Merge,148,276.1469253240377,26.50563179232728,304.5784828847497
Early Merge,149,276.25262749879846,28.532420038970145,306.4192485355842
Early Merge,150,276.9058793408192,29.61846710828644,308.21231024106623
Early Merge,151,281.68360124299784,26.533851827814942,310.16691179183744
Early Merge,152,282.231322347282,27.96954616521532,312.122942565584
Early Merge,153,282.54438406925294,29.830295148301673,314.17049889876176
Early Merge,154,283.8889282882002,30.496700567025073,316.209094331887
Early Merge,155,292.3770022534307,23.837586050033167,318.2701212826216
Early Merge,156,292.93129188055013,25.38902799684479,320.00200559962775
Early Merge,157,295.1616019011447,24.89295601427324,321.96397739165195
Early Merge,158,298.0293771536236,24.15748318259392,323.9464218057308
Early Merge,159,298.5720434982952,25.37835978369401,325.7068670413438
Early Merge,160,301.17754135527986,24.551312897784214,327.7486096234615
Early Merge,161,302.09458695380846,25.975826355112304,330.0354965787184
Early Merge,162,304.095594449272,25.979237671336705,332.03753404780883
Early Merge,163,306.1032701035473,26.14580376204566,334.3101696270238
Early Merge,164,307.638040603452,26.72653874801364,336.1687801197922
Early Merge,165,307.8272989210752,28.362429205413946,338.12611872074814
Early Merge,166,311.43458850956785,26.747254114462578,339.91978927271174
Early Merge,167,312.20820909690264,27.967799138428518,342.04084150582884
Early Merge,168,312.62107331011777,29.806935463201853,344.2019801624461
Early Merge,169,312.70433282970646,31.852297532734724,346.37602955543974
Early Merge,170,314.4918896388956,31.985368414439165,348.39628945842213
Early Merge,171,316.7555931074303,31.861271706672767,350.25322067745634
Early Merge,172,316.78904700254725,33.51005235697488,352.5175768146592
Early Merge,173,318.2243081716462,34.362655360735516,354.1857600560818
Early Merge,174,318.73795646575616,35.90112331605184,356.19624205925044
Early Merge,175,320.81020514885154,35.38865434807815,358.2304816716297
Early Merge,176,321.1934135939298,37.054945505625994,360.2066916383484
Early Merge,177,323.54183864906526,36.71146304533107,362.17812565780673
Early Merge,178,324.51975605102746,37.66374771382414,364.10917286670445
Early Merge,179,330.0404436866361,34.10876978072645,365.9467641127931
Early Merge,180,330.33633251351466,35.78538534502735,367.74226698424485
Early Merge,181,331.170597381505,36.681106866413415,369.6668651595572
Early Merge,182,331.411485951579,38.70175181214256,371.77780542141915
Early Merge,183,336.5838667458804,35.53407785614263,374.1129685487066
Early Merge,184,340.7805341602024,33.41608894953799,375.96721163344
Early Merge,185,341.3771889003254,34.65008798354404,377.6621774445109
Early Merge,186,343.53471437841324,34.22297102771938,379.49340823780204
Early Merge,187,346.9336825236917,32.73818926413901,381.5544580786858
Early Merge,188,348.5539472450647,33.06292317558416,383.30412551008806
Early Merge,189,350.0625060654526,33.43733189374484,385.13539388008417
Early Merge,190,350.61626015632845,34.62446093161168,387.0894585302385
Early Merge,191,350.81171243727835,36.43835956626316,389.09906531776323
Early Merge,192,355.3619588876674,33.85169150911406,390.91226176170727
Early Merge,193,359.9755077429643,31.00651401379548,392.6878140956361
Early Merge,194,361.98084758193005,31.300019957936513,395.1272775273381
Early Merge,195,362.8089406015527,32.6067878265319,396.9261115597851
Early Merge,196,363.668075833176,33.28822662623372,398.4748097045344
Early Merge,197,366.2570066926302,32.62350399744804,400.5368218458278
Early Merge,198,370.80520139084473,29.865284520915452,402.42779648141783
Early Merge,199,375.167466529638,27.710237849837824,404.7398858925954
Early Merge,200,378.1945909134998,26.867037869881585,407.15670002677126
Late Merge,1,0.9385361799537182,0.5537566192586074,4.506888573133537
Late Merge,2,6.958779041788761,0.022725589477539998,9.385541513288244
Late Merge,3,9.59227042887966,0.31290054777648635,12.393761251914533
Late Merge,4,11.418155536431566,1.755693471162763,15.072331388811644
